zip,id,formattedA,addressLin,addressL_1,city,state,zipCode,county,latitude,longitude,propertyTy,listingTyp,bedrooms,bathrooms,squareFoot,lotSize,yearBuilt,status,price,listedDate,removedDat,daysOnMark,year
"1","924-W-Bergera-St,-Braidwood,-IL-60408","924 W Bergera St, Braidwood, IL 60408",924 W Bergera St,NA,Braidwood,IL,"60408",Will,41.272799999999997,-88.237799999999993,Condo,NA,"2","2","1000",NA,NA,Inactive,"1400",2021-07-27T00:01:17.965Z,2022-08-06T22:55:08.625Z,"376","0"
"1","912-W-Bergera-St,-Braidwood,-IL-60408","912 W Bergera St, Braidwood, IL 60408",912 W Bergera St,NA,Braidwood,IL,"60408",Will,41.272900000000000,-88.237399999999994,Condo,NA,"2","2","1200",NA,NA,Inactive,"1400",2021-06-19T00:10:16.820Z,2022-08-06T19:03:32.303Z,"414","0"
"1","667-W-Bergera-Rd,-Braidwood,-IL-60408","667 W Bergera Rd, Braidwood, IL 60408",667 W Bergera Rd,NA,Braidwood,IL,"60408",Will,41.272199999999998,-88.231300000000005,Single Family,NA,"3","2","1297",NA,NA,Inactive,"1600",2021-05-31T00:32:59.976Z,2022-08-06T18:57:46.292Z,"433","0"
"1","952-W-Bergera-St,-Unit-952,-Braidwood,-IL-60408","952 W Bergera St, Unit 952, Braidwood, IL 60408",952 W Bergera St,Unit 952,Braidwood,IL,"60408",Will,41.272799999999997,-88.238399999999999,Condo,NA,"2","2","1100",NA,NA,Inactive,"1400",2021-04-20T01:20:39.196Z,2022-08-06T18:49:38.342Z,"474","0"
"1","1136-W-Kennedy-Rd,-Apt-6,-Braidwood,-IL-60408","1136 W Kennedy Rd, Apt 6, Braidwood, IL 60408",1136 W Kennedy Rd,Apt 6,Braidwood,IL,"60408",Will,41.260100000000001,-88.242199999999997,Apartment,NA,"0","1",NA,NA,NA,Inactive,"575",2020-10-28T01:06:26.545Z,2020-11-14T04:05:01.723Z,"18",
"1","922-W-Bergera-Rd,-Braidwood,-IL-60408","922 W Bergera Rd, Braidwood, IL 60408",922 W Bergera Rd,NA,Braidwood,IL,"60408",Will,41.272900000000000,-88.237700000000004,Condo,NA,"2","2","1000",NA,NA,Inactive,"1400",2020-04-10T03:46:37.177Z,2020-07-01T21:13:35.516Z,"83","0"
"1","331-Oak-St,-Braidwood,-IL-60408","331 Oak St, Braidwood, IL 60408",331 Oak St,NA,Braidwood,IL,"60408",Will,41.264000000000003,-88.209699999999998,Single Family,NA,"3","2","1700",NA,NA,Inactive,"1500",2020-03-05T00:58:46.177Z,2020-04-07T21:20:24.201Z,"34","0"
"1","122-W-Bodine-Dr,-Braidwood,-IL-60408","122 W Bodine Dr, Braidwood, IL 60408",122 W Bodine Dr,NA,Braidwood,IL,"60408",Will,41.276000000000003,-88.218199999999996,Single Family,NA,"3","3","1400",NA,NA,Inactive,"1525",2020-02-18T03:37:53.917Z,2020-02-20T21:18:29.279Z,"3","0"
"1","926-Madison-Ave,-Braidwood,-IL-60408","926 Madison Ave, Braidwood, IL 60408",926 Madison Ave,NA,Braidwood,IL,"60408",Will,41.273699999999998,-88.237899999999996,Single Family,NA,"2","1","768",NA,NA,Inactive,"1250",NA,2020-02-20T02:25:48.660Z,NA,"0"
"1","124-N-Office-St,-Braidwood,-IL-60408","124 N Office St, Braidwood, IL 60408",124 N Office St,NA,Braidwood,IL,"60408",Will,41.265400000000000,-88.229799999999997,Single Family,NA,"3","2","1680",NA,NA,Inactive,"1500",NA,2020-02-20T01:32:01.782Z,NA,"0"
"1","116-N-Center-St,-Apt-4,-Braidwood,-IL-60408","116 N Center St, Apt 4, Braidwood, IL 60408",116 N Center St,Apt 4,Braidwood,IL,"60408",Will,41.265099999999997,-88.218000000000004,Apartment,NA,"1","1",NA,NA,NA,Inactive,"650",NA,2020-02-19T22:25:28.229Z,NA,
"1","240-W-Main-St,-Braidwood,-IL-60408","240 W Main St, Braidwood, IL 60408",240 W Main St,NA,Braidwood,IL,"60408",Will,41.264699999999998,-88.220600000000005,Single Family,NA,"2","1",NA,NA,NA,Inactive,"825",NA,2020-02-19T21:46:43.993Z,NA,
"1","320-S-Comet-Dr,-Braidwood,-IL-60408","320 S Comet Dr, Braidwood, IL 60408",320 S Comet Dr,NA,Braidwood,IL,"60408",Will,41.258899999999997,-88.208100000000002,Single Family,NA,"3","3","1800",NA,NA,Inactive,"1700",NA,2020-02-19T21:28:01.978Z,NA,"0"
"1","205-S-Comet-Dr,-Braidwood,-IL-60408","205 S Comet Dr, Braidwood, IL 60408",205 S Comet Dr,NA,Braidwood,IL,"60408",Will,41.259300000000003,-88.207700000000003,Single Family,NA,"3","3",NA,NA,NA,Inactive,"1700",NA,2020-02-19T21:27:31.255Z,NA,"0"
"1","16018-Fairfield-Dr,-Plainfield,-IL-60586","16018 Fairfield Dr, Plainfield, IL 60586",16018 Fairfield Dr,NA,Plainfield,IL,"60586",Will,41.591799999999999,-88.197599999999994,Condo,Standard,"2","2","1452",NA,NA,Active,"2500",2025-11-05T00:00:00.000Z,list(),"1","2025"
"1","1304-Partridge-Dr,-Plainfield,-IL-60586","1304 Partridge Dr, Plainfield, IL 60586",1304 Partridge Dr,NA,Plainfield,IL,"60586",Will,41.545600000000000,-88.196100000000001,Single Family,Standard,"3","2","1577",NA,"2001",Active,"2805",2025-11-05T00:00:00.000Z,list(),"1",
"1","6711-Whisper-Glen-Dr,-Plainfield,-IL-60586","6711 Whisper Glen Dr, Plainfield, IL 60586",6711 Whisper Glen Dr,NA,Plainfield,IL,"60586",Will,41.551000000000002,-88.246899999999997,Single Family,Standard,"5","2.5","2600",NA,NA,Active,"3650",2025-11-05T00:00:00.000Z,list(),"1",
"1","16438-Fairfield-Dr,-Plainfield,-IL-60586","16438 Fairfield Dr, Plainfield, IL 60586",16438 Fairfield Dr,NA,Plainfield,IL,"60586",Will,41.583900000000000,-88.200500000000005,Single Family,Standard,"4","2.5","2820",NA,"2003",Active,"3475",2025-11-05T00:00:00.000Z,list(),"1",
"1","5756-Emerald-Pointe-Dr,-Plainfield,-IL-60586","5756 Emerald Pointe Dr, Plainfield, IL 60586",5756 Emerald Pointe Dr,NA,Plainfield,IL,"60586",Will,41.550600000000003,-88.223399999999998,Single Family,Standard,"3","2.5","1620",NA,"1998",Active,"2750",2025-11-05T00:00:00.000Z,list(),"1",
"1","2200-Brindlewood-Dr,-Plainfield,-IL-60586","2200 Brindlewood Dr, Plainfield, IL 60586",2200 Brindlewood Dr,NA,Plainfield,IL,"60586",Will,41.561500000000002,-88.214600000000004,Single Family,Standard,"4","2.5","1968",NA,"1995",Active,"3025",2025-11-05T00:00:00.000Z,list(),"1",
"1","1313-Lasser-Dr,-Plainfield,-IL-60586","1313 Lasser Dr, Plainfield, IL 60586",1313 Lasser Dr,NA,Plainfield,IL,"60586",Will,41.546199999999999,-88.215699999999998,Single Family,Standard,"3","2.5","1796",NA,NA,Active,"2999",2025-11-05T00:00:00.000Z,list(),"1",
"1","1907-Westmore-Grove-Dr,-Plainfield,-IL-60586","1907 Westmore Grove Dr, Plainfield, IL 60586",1907 Westmore Grove Dr,NA,Plainfield,IL,"60586",Will,41.556300000000000,-88.218699999999998,Single Family,Standard,"3","2.5","1841",NA,"1998",Active,"3020",2025-11-05T00:00:00.000Z,list(),"1",
"1","1300-Broadlawn-Dr,-Plainfield,-IL-60586","1300 Broadlawn Dr, Plainfield, IL 60586",1300 Broadlawn Dr,NA,Plainfield,IL,"60586",Will,41.544899999999998,-88.207300000000004,Single Family,Standard,"3","2.5","2228",NA,"2005",Active,"3160",2025-11-05T00:00:00.000Z,list(),"1",
"1","2110-Three-Forks-Dr,-Plainfield,-IL-60586","2110 Three Forks Dr, Plainfield, IL 60586",2110 Three Forks Dr,NA,Plainfield,IL,"60586",Will,41.559800000000003,-88.251499999999993,Single Family,Standard,"3","2","1790",NA,"2000",Active,"2890",2025-11-05T00:00:00.000Z,list(),"1",
"1","2508-John-Bourg-Dr,-Plainfield,-IL-60586","2508 John Bourg Dr, Plainfield, IL 60586",2508 John Bourg Dr,NA,Plainfield,IL,"60586",Will,41.567399999999999,-88.241900000000001,Single Family,Standard,"4","2","2506",NA,NA,Active,"2661",2024-09-15T00:00:00.000Z,list(),"417",
"1","2042-Legacy-Pointe-Blvd,-Plainfield,-IL-60586","2042 Legacy Pointe Blvd, Plainfield, IL 60586",2042 Legacy Pointe Blvd,NA,Plainfield,IL,"60586",Will,41.561799999999998,-88.247100000000003,Single Family,Standard,"4","2.5","2900","8820","2023",Active,"3700",2025-07-21T00:00:00.000Z,list(),"108",
"1","2446-Oak-Tree-Ln,-Unit-2446,-Plainfield,-IL-60586","2446 Oak Tree Ln, Unit 2446, Plainfield, IL 60586",2446 Oak Tree Ln,Unit 2446,Plainfield,IL,"60586",Will,41.567000000000000,-88.185199999999995,Condo,Standard,"2","1.5","1244",NA,"1999",Active,"2095",2025-09-03T00:00:00.000Z,list(),"64","2025"
"1","1815-Cumberland-Dr,-Plainfield,-IL-60586","1815 Cumberland Dr, Plainfield, IL 60586",1815 Cumberland Dr,NA,Plainfield,IL,"60586",Will,41.554099999999998,-88.251900000000006,Single Family,Standard,"3","2.5","1906",NA,NA,Active,"2436",2025-09-09T00:00:00.000Z,list(),"58","2025"
"1","7004-Gallatin-Dr,-Unit-1285080P,-Joliet,-IL-60586","7004 Gallatin Dr, Unit 1285080P, Joliet, IL 60586",7004 Gallatin Dr,Unit 1285080P,Joliet,IL,"60586",Will,41.560299999999998,-88.253200000000007,Apartment,Standard,"4","2",NA,NA,NA,Active,"7078",2025-09-12T00:00:00.000Z,list(),"55",
"1","22819-W-Davy-Ct,-Plainfield,-IL-60586","22819 W Davy Ct, Plainfield, IL 60586",22819 W Davy Ct,NA,Plainfield,IL,"60586",Will,41.582500000000003,-88.172899999999998,Single Family,Standard,"4","2","2688",NA,"1960",Active,"3300",2025-09-24T00:00:00.000Z,list(),"43",
"1","1221-Courtland-Cir,-Unit-1221,-Plainfield,-IL-60586","1221 Courtland Cir, Unit 1221, Plainfield, IL 60586",1221 Courtland Cir,Unit 1221,Plainfield,IL,"60586",Will,41.544400000000003,-88.203299999999999,Townhouse,Standard,"2","1.5","1475",NA,"2006",Active,"2700",2025-09-16T00:00:00.000Z,list(),"51",
"1","5304-Kingsbury-Estates-Dr,-Plainfield,-IL-60586","5304 Kingsbury Estates Dr, Plainfield, IL 60586",5304 Kingsbury Estates Dr,NA,Plainfield,IL,"60586",Will,41.557899999999997,-88.212699999999998,Single Family,Standard,"4","2.5","2624",NA,"1997",Active,"3200",2025-09-23T00:00:00.000Z,list(),"44",
"1","4932-Montauk-Dr,-Unit-4932,-Plainfield,-IL-60586","4932 Montauk Dr, Unit 4932, Plainfield, IL 60586",4932 Montauk Dr,Unit 4932,Plainfield,IL,"60586",Will,41.543399999999998,-88.204099999999997,Single Family,Standard,"3","1.5","1484","1800","2006",Active,"2350",2025-10-06T00:00:00.000Z,list(),"31","2025"
"1","1410-Wood-Duck-Ln,-Plainfield,-IL-60586","1410 Wood Duck Ln, Plainfield, IL 60586",1410 Wood Duck Ln,NA,Plainfield,IL,"60586",Will,41.548099999999998,-88.190399999999997,Single Family,Standard,"4","2.5","2072",NA,NA,Active,"2791",2025-09-27T00:00:00.000Z,list(),"40",
"1","2706-Steamboat-Cir,-Plainfield,-IL-60586","2706 Steamboat Cir, Plainfield, IL 60586",2706 Steamboat Cir,NA,Plainfield,IL,"60586",Will,41.570500000000003,-88.221999999999994,Single Family,Standard,"3","2.5","1793",NA,"1998",Active,"2900",2025-10-23T00:00:00.000Z,list(),"14",
"1","5309-Pine-Trails-Cir,-Plainfield,-IL-60586","5309 Pine Trails Cir, Plainfield, IL 60586",5309 Pine Trails Cir,NA,Plainfield,IL,"60586",Will,41.543700000000001,-88.212699999999998,Single Family,Standard,"4","2","2016",NA,"1996",Active,"3650",2025-10-24T00:00:00.000Z,list(),"13",
"1","1221-Courtland-Cir,-Plainfield,-IL-60586","1221 Courtland Cir, Plainfield, IL 60586",1221 Courtland Cir,NA,Plainfield,IL,"60586",Will,41.544400000000003,-88.203299999999999,Condo,Standard,"2","1.5","1606",NA,NA,Active,"2700",2025-10-25T00:00:00.000Z,list(),"12",
"1","1609-Heritage-Pointe-Ct,-Plainfield,-IL-60586","1609 Heritage Pointe Ct, Plainfield, IL 60586",1609 Heritage Pointe Ct,NA,Plainfield,IL,"60586",Will,41.551900000000003,-88.227400000000003,Single Family,Standard,"2","1.5","1036",NA,"2000",Active,"2649",2025-10-27T00:00:00.000Z,list(),"10",
"1","5111-Freeport-Ct,-Plainfield,-IL-60586","5111 Freeport Ct, Plainfield, IL 60586",5111 Freeport Ct,NA,Plainfield,IL,"60586",Will,41.545299999999997,-88.205799999999996,Townhouse,Standard,"2","2","1310","8352","2005",Active,"2475",2025-10-29T00:00:00.000Z,list(),"8","2025"
"1","23901-Cahills-Way,-Plainfield,-IL-60586","23901 Cahills Way, Plainfield, IL 60586",23901 Cahills Way,NA,Plainfield,IL,"60586",Will,41.583300000000001,-88.199100000000001,Single Family,Standard,"4","2.5","2843",NA,"2004",Active,"3200",2025-10-27T00:00:00.000Z,list(),"10",
"1","16137-S-Lexington-Dr,-Plainfield,-IL-60586","16137 S Lexington Dr, Plainfield, IL 60586",16137 S Lexington Dr,NA,Plainfield,IL,"60586",Will,41.589500000000001,-88.194400000000002,Single Family,Standard,"4","1.5","2144",NA,"1996",Active,"3399",2025-10-31T00:00:00.000Z,list(),"6",
"1","2104-Olde-Mill-Rd,-Plainfield,-IL-60586","2104 Olde Mill Rd, Plainfield, IL 60586",2104 Olde Mill Rd,NA,Plainfield,IL,"60586",Will,41.560200000000002,-88.201700000000002,Single Family,Standard,"4","2.5","2444","8940","2001",Active,"3150",2025-11-04T00:00:00.000Z,list(),"2",
"1","1612-Lake-Pointe-Dr,-Plainfield,-IL-60586","1612 Lake Pointe Dr, Plainfield, IL 60586",1612 Lake Pointe Dr,NA,Plainfield,IL,"60586",Will,41.552000000000000,-88.227800000000002,Single Family,Standard,"3","2.5","1620",NA,"1999",Active,"2910",2025-11-04T00:00:00.000Z,list(),"1",
"1","1400-Bridgehampton-Dr,-Plainfield,-IL-60586","1400 Bridgehampton Dr, Plainfield, IL 60586",1400 Bridgehampton Dr,NA,Plainfield,IL,"60586",Will,41.546599999999998,-88.208200000000005,Single Family,Standard,"2","2","1472",NA,"2004",Active,"2780",2025-11-04T00:00:00.000Z,list(),"1",
"1","1801-Winger-Dr,-Plainfield,-IL-60586","1801 Winger Dr, Plainfield, IL 60586",1801 Winger Dr,NA,Plainfield,IL,"60586",Will,41.552900000000001,-88.254000000000005,Single Family,Standard,"3","3","1792",NA,"2005",Active,"2935",2025-11-04T00:00:00.000Z,list(),"1",
"1","1708-Lake-Pointe-Ct,-Plainfield,-IL-60586","1708 Lake Pointe Ct, Plainfield, IL 60586",1708 Lake Pointe Ct,NA,Plainfield,IL,"60586",Will,41.552900000000001,-88.224900000000005,Single Family,Standard,"3","2.5","1620",NA,"2000",Active,"2875",2025-11-04T00:00:00.000Z,list(),"1",
"1","7010-Paradise-Cir,-Plainfield,-IL-60586","7010 Paradise Cir, Plainfield, IL 60586",7010 Paradise Cir,NA,Plainfield,IL,"60586",Will,41.564900000000002,-88.253799999999998,Single Family,Standard,"4","2.5","1923",NA,NA,Active,"2651",2023-08-06T00:00:00.000Z,list(),"822",
"1","1252-Lasser-Dr,-Plainfield,-IL-60586","1252 Lasser Dr, Plainfield, IL 60586",1252 Lasser Dr,NA,Plainfield,IL,"60586",Will,41.543799999999997,-88.214600000000004,Single Family,Standard,"3","2.5","2386",NA,"2004",Inactive,"3265",2025-10-30T00:00:00.000Z,2025-10-31T00:00:00.000Z,"1",
"1","4609-Metcalf-Ct,-Unit-1285037P,-Joliet,-IL-60586","4609 Metcalf Ct, Unit 1285037P, Joliet, IL 60586",4609 Metcalf Ct,Unit 1285037P,Joliet,IL,"60586",Will,41.558100000000003,-88.196399999999997,Apartment,Standard,"4","2.5",NA,NA,NA,Inactive,"7545",2025-09-11T00:00:00.000Z,2025-10-30T00:00:00.000Z,"49",
"1","6907-Manchester-Dr,-Unit-1285070P,-Joliet,-IL-60586","6907 Manchester Dr, Unit 1285070P, Joliet, IL 60586",6907 Manchester Dr,Unit 1285070P,Joliet,IL,"60586",Will,41.562500000000000,-88.251700000000000,Apartment,Standard,"4","2",NA,NA,NA,Inactive,"8275",2025-09-11T00:00:00.000Z,2025-10-28T00:00:00.000Z,"47",
"1","1301-Bridgehampton-Dr,-Plainfield,-IL-60586","1301 Bridgehampton Dr, Plainfield, IL 60586",1301 Bridgehampton Dr,NA,Plainfield,IL,"60586",Will,41.544800000000002,-88.209000000000003,Single Family,Standard,"4","2.5","1728",NA,"2004",Inactive,"4870",2025-09-19T00:00:00.000Z,2025-10-25T00:00:00.000Z,"36",
"1","1915-Carrier-Cir,-Unit-1285038P,-Joliet,-IL-60586","1915 Carrier Cir, Unit 1285038P, Joliet, IL 60586",1915 Carrier Cir,Unit 1285038P,Joliet,IL,"60586",Will,41.557099999999998,-88.197100000000006,Apartment,Standard,"4","2.5",NA,NA,NA,Inactive,"7294",2025-09-15T00:00:00.000Z,2025-10-25T00:00:00.000Z,"40",
"1","5579-Cider-Grove-Ct,-Plainfield,-IL-60586","5579 Cider Grove Ct, Plainfield, IL 60586",5579 Cider Grove Ct,NA,Plainfield,IL,"60586",Will,41.558599999999998,-88.219099999999997,Single Family,Standard,"4","1.5","2067",NA,"1996",Inactive,"2539",2025-09-11T00:00:00.000Z,2025-10-22T00:00:00.000Z,"41",
"1","1907-Vermette-Cir,-Joliet,-IL-60586","1907 Vermette Cir, Joliet, IL 60586",1907 Vermette Cir,NA,Joliet,IL,"60586",Will,41.556699999999999,-88.199100000000001,Single Family,Standard,"3","2.5","1612",NA,NA,Inactive,"3135",2025-09-27T00:00:00.000Z,2025-10-22T00:00:00.000Z,"25",
"1","2714-Joe-Adler-Dr,-Plainfield,-IL-60586","2714 Joe Adler Dr, Plainfield, IL 60586",2714 Joe Adler Dr,NA,Plainfield,IL,"60586",Will,41.572099999999999,-88.245599999999996,Single Family,Standard,"4","2","2506",NA,NA,Inactive,"3145",2025-10-20T00:00:00.000Z,2025-10-21T00:00:00.000Z,"1",
"1","1907-Vermette-Cir,-Plainfield,-IL-60586","1907 Vermette Cir, Plainfield, IL 60586",1907 Vermette Cir,NA,Plainfield,IL,"60586",Will,41.556699999999999,-88.199100000000001,Single Family,Standard,"3","2.5","1612",NA,NA,Inactive,"3146",2025-09-26T00:00:00.000Z,2025-10-21T00:00:00.000Z,"25",
"1","2828-Sun-Valley-Dr,-Plainfield,-IL-60586","2828 Sun Valley Dr, Plainfield, IL 60586",2828 Sun Valley Dr,NA,Plainfield,IL,"60586",Will,41.573200000000000,-88.215900000000005,Single Family,Standard,"2","2.5","1382",NA,"2000",Inactive,"2615",2025-10-17T00:00:00.000Z,2025-10-18T00:00:00.000Z,"1",
"1","1714-Great-Falls-Dr,-Plainfield,-IL-60586","1714 Great Falls Dr, Plainfield, IL 60586",1714 Great Falls Dr,NA,Plainfield,IL,"60586",Will,41.552199999999999,-88.250000000000000,Single Family,Standard,"4","2.5","2000",NA,NA,Inactive,"2745",2025-10-16T00:00:00.000Z,2025-10-17T00:00:00.000Z,"1",
"1","5209-Sunmeadow-Dr,-Plainfield,-IL-60586","5209 Sunmeadow Dr, Plainfield, IL 60586",5209 Sunmeadow Dr,NA,Plainfield,IL,"60586",Will,41.549100000000003,-88.210800000000006,Single Family,Standard,"4","2.5","2058",NA,"2003",Inactive,"3025",2025-10-16T00:00:00.000Z,2025-10-17T00:00:00.000Z,"1",
"1","4509-Mallard-Ln,-Plainfield,-IL-60586","4509 Mallard Ln, Plainfield, IL 60586",4509 Mallard Ln,NA,Plainfield,IL,"60586",Will,41.548600000000000,-88.193200000000004,Single Family,Standard,"3","1.5","1386",NA,"2000",Inactive,"2650",2025-09-12T00:00:00.000Z,2025-10-16T00:00:00.000Z,"34",
"1","2712-Stonebridge-Dr,-Plainfield,-IL-60586","2712 Stonebridge Dr, Plainfield, IL 60586",2712 Stonebridge Dr,NA,Plainfield,IL,"60586",Will,41.571399999999997,-88.246700000000004,Single Family,Standard,"3","1.5","1972",NA,"2003",Inactive,"2700",2025-10-01T00:00:00.000Z,2025-10-14T00:00:00.000Z,"13",
"1","2103-Wesmere-Lakes-Dr,-Plainfield,-IL-60586","2103 Wesmere Lakes Dr, Plainfield, IL 60586",2103 Wesmere Lakes Dr,NA,Plainfield,IL,"60586",Will,41.559899999999999,-88.218900000000005,Single Family,Standard,"4","1.5","2100",NA,"1997",Inactive,"3099",2025-07-22T00:00:00.000Z,2025-10-10T00:00:00.000Z,"80",
"1","4616-Peacock-Ln,-Plainfield,-IL-60586","4616 Peacock Ln, Plainfield, IL 60586",4616 Peacock Ln,NA,Plainfield,IL,"60586",Will,41.546999999999997,-88.197100000000006,Single Family,Standard,"3","2","2050",NA,NA,Inactive,"2795",2025-10-04T00:00:00.000Z,2025-10-05T00:00:00.000Z,"1",
"1","2608-River-Bend-Ln,-Plainfield,-IL-60586","2608 River Bend Ln, Plainfield, IL 60586",2608 River Bend Ln,NA,Plainfield,IL,"60586",Will,41.569000000000003,-88.218299999999999,Single Family,Standard,"4","3","1464",NA,NA,Inactive,"2795",2025-10-04T00:00:00.000Z,2025-10-05T00:00:00.000Z,"1",
"1","23538-W-Rueben-St,-Plainfield,-IL-60586","23538 W Rueben St, Plainfield, IL 60586",23538 W Rueben St,NA,Plainfield,IL,"60586",Will,41.590400000000002,-88.190700000000007,Single Family,Standard,"3","2","1464",NA,NA,Inactive,"1300",2025-10-03T00:00:00.000Z,2025-10-05T00:00:00.000Z,"2","2025"
"1","6924-Clearwater-Dr,-Plainfield,-IL-60586","6924 Clearwater Dr, Plainfield, IL 60586",6924 Clearwater Dr,NA,Plainfield,IL,"60586",Will,41.578200000000002,-88.254999999999995,Townhouse,Standard,"2","2.5","1784",NA,"2002",Inactive,"2199",2025-09-01T00:00:00.000Z,2025-10-03T00:00:00.000Z,"32","2025"
"1","2001-Gray-Hawk-Dr,-Plainfield,-IL-60586","2001 Gray Hawk Dr, Plainfield, IL 60586",2001 Gray Hawk Dr,NA,Plainfield,IL,"60586",Will,41.557699999999997,-88.228700000000003,Single Family,Standard,"3","1.5","1989",NA,"2000",Inactive,"2649",2025-07-28T00:00:00.000Z,2025-10-01T00:00:00.000Z,"65",
"1","1608-Wyndham-Ct,-Plainfield,-IL-60586","1608 Wyndham Ct, Plainfield, IL 60586",1608 Wyndham Ct,NA,Plainfield,IL,"60586",Will,41.551299999999998,-88.244399999999999,Single Family,Standard,"4","2.5",NA,NA,"2009",Inactive,"3100",2025-09-10T00:00:00.000Z,2025-10-01T00:00:00.000Z,"21",
"1","2606-Oak-Tree-Ln,-Plainfield,-IL-60586","2606 Oak Tree Ln, Plainfield, IL 60586",2606 Oak Tree Ln,NA,Plainfield,IL,"60586",Will,41.569000000000003,-88.183499999999995,Single Family,Standard,"2","1.5","1244",NA,"1999",Inactive,"2235",2025-09-26T00:00:00.000Z,2025-09-27T00:00:00.000Z,"1","2025"
"1","3104-Frank-Turk-Dr,-Plainfield,-IL-60586","3104 Frank Turk Dr, Plainfield, IL 60586",3104 Frank Turk Dr,NA,Plainfield,IL,"60586",Will,41.577900000000000,-88.241100000000003,Single Family,Standard,"4","2","1792",NA,"1995",Inactive,"2950",2025-09-02T00:00:00.000Z,2025-09-27T00:00:00.000Z,"25",
"1","2714-Billie-Limacher-Ln,-Plainfield,-IL-60586","2714 Billie Limacher Ln, Plainfield, IL 60586",2714 Billie Limacher Ln,NA,Plainfield,IL,"60586",Will,41.571899999999999,-88.243799999999993,Single Family,Standard,"3","2.5","1645","8400","1999",Inactive,"2800",2025-08-18T00:00:00.000Z,2025-09-24T00:00:00.000Z,"37",
"1","16029-S-Lexington-Dr,-Plainfield,-IL-60586","16029 S Lexington Dr, Plainfield, IL 60586",16029 S Lexington Dr,NA,Plainfield,IL,"60586",Will,41.591400000000000,-88.194500000000005,Single Family,Standard,"3","2",NA,NA,NA,Inactive,"1500",2025-09-17T00:00:00.000Z,2025-09-22T00:00:00.000Z,"5","2025"
"1","4616-Peacock-Ln,-Joliet,-IL-60586","4616 Peacock Ln, Joliet, IL 60586",4616 Peacock Ln,NA,Joliet,IL,"60586",Will,41.546999999999997,-88.197100000000006,Single Family,Standard,"3","1.5","2050",NA,NA,Inactive,"2795",2025-08-14T00:00:00.000Z,2025-09-20T00:00:00.000Z,"37",
"1","1408-Lasser-Dr,-Plainfield,-IL-60586","1408 Lasser Dr, Plainfield, IL 60586",1408 Lasser Dr,NA,Plainfield,IL,"60586",Will,41.547300000000000,-88.215400000000002,Single Family,Standard,"4","3","2455",NA,NA,Inactive,"1895",2025-08-12T00:00:00.000Z,2025-09-18T00:00:00.000Z,"37","2025"
"1","16020-S-Lexington-Dr,-Plainfield,-IL-60586","16020 S Lexington Dr, Plainfield, IL 60586",16020 S Lexington Dr,NA,Plainfield,IL,"60586",Will,41.591700000000003,-88.195200000000000,Single Family,Standard,"4","2.5","1734",NA,"1994",Inactive,"2775",2025-09-16T00:00:00.000Z,2025-09-17T00:00:00.000Z,"1",
"1","5446-Sugarloaf-Ct,-Plainfield,-IL-60586","5446 Sugarloaf Ct, Plainfield, IL 60586",5446 Sugarloaf Ct,NA,Plainfield,IL,"60586",Will,41.570799999999998,-88.217100000000002,Multi-Family,Standard,"2","1.5","914",NA,"1998",Inactive,"1899",2025-09-07T00:00:00.000Z,2025-09-16T00:00:00.000Z,"9","2025"
"1","1648-Quinn-Dr,-Plainfield,-IL-60586","1648 Quinn Dr, Plainfield, IL 60586",1648 Quinn Dr,NA,Plainfield,IL,"60586",Will,41.551600000000001,-88.189099999999996,Single Family,Standard,"3","2.5","1796",NA,"1998",Inactive,"3035",2025-09-12T00:00:00.000Z,2025-09-13T00:00:00.000Z,"1",
"1","4924-Montauk-Dr,-Plainfield,-IL-60586","4924 Montauk Dr, Plainfield, IL 60586",4924 Montauk Dr,NA,Plainfield,IL,"60586",Will,41.543399999999998,-88.203800000000001,Townhouse,Standard,"3","2.5","1616","2130","2006",Inactive,"2545",2025-08-04T00:00:00.000Z,2025-09-05T00:00:00.000Z,"32",
"1","6504-Jack-Rogers-Ln,-Joliet,-IL-60586","6504 Jack Rogers Ln, Joliet, IL 60586",6504 Jack Rogers Ln,NA,Joliet,IL,"60586",Will,41.566299999999998,-88.241500000000002,Single Family,Standard,"4","2","1744",NA,NA,Inactive,"2675",2025-07-23T00:00:00.000Z,2025-09-05T00:00:00.000Z,"44",
"1","6504-Jack-Rogers-Ln,-Plainfield,-IL-60586","6504 Jack Rogers Ln, Plainfield, IL 60586",6504 Jack Rogers Ln,NA,Plainfield,IL,"60586",Will,41.566299999999998,-88.241500000000002,Single Family,Standard,"4","2","1744",NA,NA,Inactive,"2675",2025-07-23T00:00:00.000Z,2025-09-04T00:00:00.000Z,"43",
"1","6801-Desert-Dr,-Plainfield,-IL-60586","6801 Desert Dr, Plainfield, IL 60586",6801 Desert Dr,NA,Plainfield,IL,"60586",Will,41.567700000000002,-88.248400000000004,Single Family,Standard,"3","2.5","1760",NA,NA,Inactive,"2935",2025-09-01T00:00:00.000Z,2025-09-02T00:00:00.000Z,"1",
"1","1912-Carlton-Dr,-Plainfield,-IL-60586","1912 Carlton Dr, Plainfield, IL 60586",1912 Carlton Dr,NA,Plainfield,IL,"60586",Will,41.556399999999996,-88.245500000000007,Single Family,Standard,"4","2.5","2224","5850","2021",Inactive,"3400",2025-07-10T00:00:00.000Z,2025-09-02T00:00:00.000Z,"54",
